id,customer_id,session_id,channel,campaign_id,date,intent,status,order_id,variant_id
lead-public-01337,cust-0153,session-public-06697,Instagram,camp-studio,2026-03-03,browse,lost,,
lead-public-01338,cust-0160,session-public-06708,Organic,organic,2026-02-05,browse,open,,
lead-public-01339,cust-0167,session-public-06719,DM,camp-private,2026-05-12,consider,open,,
lead-public-01340,cust-0174,session-public-06730,Paid Social,camp-move,2026-08-08,browse,open,,
lead-public-01341,cust-0181,session-public-06741,Instagram,camp-studio,2026-07-26,browse,lost,,
lead-public-01342,cust-0188,session-public-06752,Organic,organic,2026-09-08,consider,open,,
lead-public-01343,cust-0195,session-public-06763,DM,camp-private,2026-09-16,browse,open,,
lead-public-01344,cust-0202,session-public-06774,Paid Social,camp-move,2026-09-14,browse,open,,
lead-public-01345,cust-0209,session-public-06785,Instagram,camp-studio,2026-07-08,consider,lost,,
lead-public-01346,cust-0216,session-public-06796,Organic,organic,2026-03-13,browse,open,,
lead-public-01347,cust-0223,session-public-06807,DM,camp-private,2026-08-04,browse,open,,
lead-public-01348,cust-0230,session-public-06818,Paid Social,camp-move,2026-07-20,consider,open,,
lead-public-01349,cust-0237,session-public-06829,Instagram,camp-studio,2026-09-19,browse,lost,,
lead-public-01350,cust-0244,session-public-06840,Organic,organic,2026-02-24,browse,open,,
lead-public-01351,cust-0251,session-public-06851,DM,camp-private,2026-06-25,consider,open,,
lead-public-01352,cust-0258,session-public-06862,Paid Social,camp-move,2026-08-08,browse,open,,
lead-public-01353,cust-0265,session-public-06873,Instagram,camp-studio,2026-04-26,browse,lost,,
lead-public-01354,cust-0272,session-public-06884,Organic,organic,2025-11-11,consider,open,,
lead-public-01355,cust-0279,session-public-06895,DM,camp-private,2026-04-29,browse,open,,
lead-public-01356,cust-0286,session-public-06906,Paid Social,camp-move,2026-05-16,browse,open,,
lead-public-01357,cust-0293,session-public-06917,Instagram,camp-studio,2026-08-21,consider,lost,,
lead-public-01358,cust-0300,session-public-06928,Organic,organic,2026-05-28,browse,open,,
lead-public-01359,cust-0307,session-public-06939,DM,camp-private,2026-06-01,browse,open,,
lead-public-01360,cust-0314,session-public-06950,Paid Social,camp-move,2026-07-03,consider,open,,
lead-public-01361,cust-0321,session-public-06961,Instagram,camp-studio,2026-01-12,browse,lost,,
lead-public-01362,cust-0328,session-public-06972,Organic,organic,2026-07-18,browse,open,,
lead-public-01363,cust-0335,session-public-06983,DM,camp-private,2026-01-29,consider,open,,
lead-public-01364,cust-0342,session-public-06994,Paid Social,camp-move,2026-08-03,browse,open,,
lead-public-01365,cust-0349,session-public-07005,Instagram,camp-studio,2026-08-05,browse,lost,,
lead-public-01366,cust-0356,session-public-07016,Organic,organic,2026-03-02,consider,open,,
lead-public-01367,cust-0363,session-public-07027,DM,camp-private,2026-04-12,browse,open,,
lead-public-01368,cust-0370,session-public-07038,Paid Social,camp-move,2025-10-29,browse,open,,
lead-public-01369,cust-0377,session-public-07049,Instagram,camp-studio,2026-06-24,consider,lost,,
lead-public-01370,cust-0384,session-public-07060,Organic,organic,2026-01-25,browse,open,,
lead-public-01371,cust-0391,session-public-07071,DM,camp-private,2026-02-23,browse,open,,
lead-public-01372,cust-0398,session-public-07082,Paid Social,camp-move,2026-03-01,consider,open,,
lead-public-01373,cust-0005,session-public-07093,Instagram,camp-studio,2026-06-13,browse,lost,,
lead-public-01374,cust-0012,session-public-07104,Organic,organic,2025-12-02,browse,open,,
lead-public-01375,cust-0019,session-public-07115,DM,camp-private,2026-03-10,consider,open,,
lead-public-01376,cust-0026,session-public-07126,Paid Social,camp-move,2025-10-19,browse,open,,
lead-public-01377,cust-0033,session-public-07137,Instagram,camp-studio,2026-08-27,browse,lost,,
lead-public-01378,cust-0040,session-public-07148,Organic,organic,2026-04-26,consider,open,,
lead-public-01379,cust-0047,session-public-07159,DM,camp-private,2025-11-08,browse,open,,
lead-public-01380,cust-0054,session-public-07170,Paid Social,camp-move,2026-09-13,browse,open,,
lead-public-01381,cust-0061,session-public-07181,Instagram,camp-studio,2026-02-19,consider,lost,,
lead-public-01382,cust-0068,session-public-07192,Organic,organic,2026-01-29,browse,open,,
lead-public-01383,cust-0075,session-public-07203,DM,camp-private,2026-05-15,browse,open,,
lead-public-01384,cust-0082,session-public-07214,Paid Social,camp-move,2026-03-30,consider,open,,
lead-public-01385,cust-0089,session-public-07225,Instagram,camp-studio,2026-08-19,browse,lost,,
lead-public-01386,cust-0096,session-public-07236,Organic,organic,2026-06-26,browse,open,,
lead-public-01387,cust-0103,session-public-07247,DM,camp-private,2026-01-12,consider,open,,
lead-public-01388,cust-0110,session-public-07258,Paid Social,camp-move,2026-04-15,browse,open,,
lead-public-01389,cust-0117,session-public-07269,Instagram,camp-studio,2026-08-23,browse,lost,,
lead-public-01390,cust-0124,session-public-07280,Organic,organic,2026-05-05,consider,open,,
lead-public-01391,cust-0131,session-public-07291,DM,camp-private,2026-07-17,browse,open,,
lead-public-01392,cust-0138,session-public-07302,Paid Social,camp-move,2026-04-07,browse,open,,
lead-public-01393,cust-0145,session-public-07313,Instagram,camp-studio,2026-04-26,consider,lost,,
lead-public-01394,cust-0152,session-public-07324,Organic,organic,2026-06-19,browse,open,,
lead-public-01395,cust-0159,session-public-07335,DM,camp-private,2026-06-23,browse,open,,
lead-public-01396,cust-0166,session-public-07346,Paid Social,camp-move,2026-04-04,consider,open,,
lead-public-01397,cust-0173,session-public-07357,Instagram,camp-studio,2026-03-28,browse,lost,,
lead-public-01398,cust-0180,session-public-07368,Organic,organic,2026-09-10,browse,open,,
lead-public-01399,cust-0187,session-public-07379,DM,camp-private,2026-04-01,consider,open,,
lead-public-01400,cust-0194,session-public-07390,Paid Social,camp-move,2026-05-12,browse,open,,
lead-public-01401,cust-0201,session-public-07401,Instagram,camp-studio,2026-06-21,browse,lost,,
lead-public-01402,cust-0208,session-public-07412,Organic,organic,2026-02-04,consider,open,,
lead-public-01403,cust-0215,session-public-07423,DM,camp-private,2026-01-02,browse,open,,
lead-public-01404,cust-0222,session-public-07434,Paid Social,camp-move,2026-06-13,browse,open,,
lead-public-01405,cust-0229,session-public-07445,Instagram,camp-studio,2025-10-02,consider,lost,,
lead-public-01406,cust-0236,session-public-07456,Organic,organic,2025-11-23,browse,open,,
lead-public-01407,cust-0243,session-public-07467,DM,camp-private,2026-04-22,browse,open,,
lead-public-01408,cust-0250,session-public-07478,Paid Social,camp-move,2026-08-24,consider,open,,
lead-public-01409,cust-0257,session-public-07489,Instagram,camp-studio,2026-06-02,browse,lost,,
lead-public-01410,cust-0264,session-public-07500,Organic,organic,2026-07-04,browse,open,,
lead-public-01411,cust-0271,session-public-07511,DM,camp-private,2026-08-18,consider,open,,
lead-public-01412,cust-0278,session-public-07522,Paid Social,camp-move,2026-08-17,browse,open,,
lead-public-01413,cust-0285,session-public-07533,Instagram,camp-studio,2026-05-07,browse,lost,,
lead-public-01414,cust-0292,session-public-07544,Organic,organic,2025-12-30,consider,open,,
lead-public-01415,cust-0299,session-public-07555,DM,camp-private,2026-04-18,browse,open,,
lead-public-01416,cust-0306,session-public-07566,Paid Social,camp-move,2026-04-04,browse,open,,
lead-public-01417,cust-0313,session-public-07577,Instagram,camp-studio,2026-09-13,consider,lost,,
lead-public-01418,cust-0320,session-public-07588,Organic,organic,2026-01-11,browse,open,,
lead-public-01419,cust-0327,session-public-07599,DM,camp-private,2025-11-23,browse,open,,
lead-public-01420,cust-0334,session-public-07610,Paid Social,camp-move,2026-06-09,consider,open,,
lead-public-01421,cust-0341,session-public-07621,Instagram,camp-studio,2026-08-03,browse,lost,,
lead-public-01422,cust-0348,session-public-07632,Organic,organic,2026-05-06,browse,open,,
lead-public-01423,cust-0355,session-public-07643,DM,camp-private,2026-06-16,consider,open,,
lead-public-01424,cust-0362,session-public-07654,Paid Social,camp-move,2026-02-04,browse,open,,
lead-public-01425,cust-0369,session-public-07665,Instagram,camp-studio,2026-06-10,browse,lost,,
lead-public-01426,cust-0376,session-public-07676,Organic,organic,2025-11-11,consider,open,,
lead-public-01427,cust-0383,session-public-07687,DM,camp-private,2026-07-04,browse,open,,
lead-public-01428,cust-0390,session-public-07698,Paid Social,camp-move,2026-09-19,browse,open,,
lead-public-01429,cust-0397,session-public-07709,Instagram,camp-studio,2026-07-02,consider,lost,,
lead-public-01430,cust-0004,session-public-07720,Organic,organic,2025-11-15,browse,open,,
lead-public-01431,cust-0011,session-public-07731,DM,camp-private,2026-09-07,browse,open,,
lead-public-01432,cust-0018,session-public-07742,Paid Social,camp-move,2026-04-26,consider,open,,
lead-public-01433,cust-0025,session-public-07753,Instagram,camp-studio,2026-07-27,browse,lost,,
lead-public-01434,cust-0032,session-public-07764,Organic,organic,2026-05-28,browse,open,,
lead-public-01435,cust-0039,session-public-07775,DM,camp-private,2026-09-14,consider,open,,
lead-public-01436,cust-0046,session-public-07786,Paid Social,camp-move,2026-08-27,browse,open,,
lead-public-01437,cust-0053,session-public-07797,Instagram,camp-studio,2026-05-23,browse,lost,,
lead-public-01438,cust-0060,session-public-07808,Organic,organic,2026-07-01,consider,open,,
lead-public-01439,cust-0067,session-public-07819,DM,camp-private,2026-09-17,browse,open,,
lead-public-01440,cust-0074,session-public-07830,Paid Social,camp-move,2026-05-10,browse,open,,
lead-public-01441,cust-0081,session-public-07841,Instagram,camp-studio,2025-12-17,consider,lost,,
lead-public-01442,cust-0088,session-public-07852,Organic,organic,2026-09-06,browse,open,,
lead-public-01443,cust-0095,session-public-07863,DM,camp-private,2026-05-16,browse,open,,
lead-public-01444,cust-0102,session-public-07874,Paid Social,camp-move,2026-07-04,consider,open,,
lead-public-01445,cust-0109,session-public-07885,Instagram,camp-studio,2026-08-21,browse,lost,,
lead-public-01446,cust-0116,session-public-07896,Organic,organic,2026-05-23,browse,open,,
lead-public-01447,cust-0123,session-public-07907,DM,camp-private,2026-09-14,consider,open,,
lead-public-01448,cust-0130,session-public-07918,Paid Social,camp-move,2026-04-29,browse,open,,
lead-public-01449,cust-0137,session-public-07929,Instagram,camp-studio,2026-06-01,browse,lost,,
lead-public-01450,cust-0144,session-public-07940,Organic,organic,2026-09-05,consider,open,,
lead-public-01451,cust-0151,session-public-07951,DM,camp-private,2026-05-19,browse,open,,
lead-public-01452,cust-0158,session-public-07962,Paid Social,camp-move,2026-09-06,browse,open,,
lead-public-01453,cust-0165,session-public-07973,Instagram,camp-studio,2026-05-02,consider,lost,,
lead-public-01454,cust-0172,session-public-07984,Organic,organic,2026-09-14,browse,open,,
lead-public-01455,cust-0179,session-public-07995,DM,camp-private,2026-01-01,browse,open,,
lead-public-01456,cust-0186,session-public-00006,Paid Social,camp-move,2026-07-25,consider,open,,
lead-public-01457,cust-0193,session-public-00017,Instagram,camp-studio,2026-01-22,browse,lost,,
lead-public-01458,cust-0200,session-public-00028,Organic,organic,2026-04-15,browse,open,,
lead-public-01459,cust-0207,session-public-00039,DM,camp-private,2026-01-31,consider,open,,
lead-public-01460,cust-0214,session-public-00050,Paid Social,camp-move,2026-09-10,browse,open,,
lead-public-01461,cust-0221,session-public-00061,Instagram,camp-studio,2026-05-04,browse,lost,,
lead-public-01462,cust-0228,session-public-00072,Organic,organic,2026-03-14,consider,open,,
lead-public-01463,cust-0235,session-public-00083,DM,camp-private,2025-10-07,browse,open,,
lead-public-01464,cust-0242,session-public-00094,Paid Social,camp-move,2026-07-21,browse,open,,
lead-public-01465,cust-0249,session-public-00105,Instagram,camp-studio,2026-08-25,consider,lost,,
lead-public-01466,cust-0256,session-public-00116,Organic,organic,2026-01-24,browse,open,,
lead-public-01467,cust-0263,session-public-00127,DM,camp-private,2026-07-21,browse,open,,
lead-public-01468,cust-0270,session-public-00138,Paid Social,camp-move,2026-08-22,consider,open,,
lead-public-01469,cust-0277,session-public-00149,Instagram,camp-studio,2026-02-18,browse,lost,,
lead-public-01470,cust-0284,session-public-00160,Organic,organic,2026-03-05,browse,open,,
lead-public-01471,cust-0291,session-public-00171,DM,camp-private,2026-06-19,consider,open,,
lead-public-01472,cust-0298,session-public-00182,Paid Social,camp-move,2025-12-16,browse,open,,
lead-public-01473,cust-0305,session-public-00193,Instagram,camp-studio,2026-05-02,browse,lost,,
lead-public-01474,cust-0312,session-public-00204,Organic,organic,2026-05-14,consider,open,,
lead-public-01475,cust-0319,session-public-00215,DM,camp-private,2026-08-01,browse,open,,
lead-public-01476,cust-0326,session-public-00226,Paid Social,camp-move,2026-03-10,browse,open,,
lead-public-01477,cust-0333,session-public-00237,Instagram,camp-studio,2026-08-06,consider,lost,,
lead-public-01478,cust-0340,session-public-00248,Organic,organic,2026-09-02,browse,open,,
lead-public-01479,cust-0347,session-public-00259,DM,camp-private,2026-07-26,browse,open,,
lead-public-01480,cust-0354,session-public-00270,Paid Social,camp-move,2026-07-08,consider,open,,
lead-public-01481,cust-0361,session-public-00281,Instagram,camp-studio,2026-01-22,browse,lost,,
lead-public-01482,cust-0368,session-public-00292,Organic,organic,2026-05-14,browse,open,,
lead-public-01483,cust-0375,session-public-00303,DM,camp-private,2026-05-20,consider,open,,
lead-public-01484,cust-0382,session-public-00314,Paid Social,camp-move,2026-03-19,browse,open,,
lead-public-01485,cust-0389,session-public-00325,Instagram,camp-studio,2026-06-27,browse,lost,,
lead-public-01486,cust-0396,session-public-00336,Organic,organic,2026-08-29,consider,open,,
lead-public-01487,cust-0003,session-public-00347,DM,camp-private,2025-12-25,browse,open,,
lead-public-01488,cust-0010,session-public-00358,Paid Social,camp-move,2026-06-19,browse,open,,
lead-public-01489,cust-0017,session-public-00369,Instagram,camp-studio,2026-07-21,consider,lost,,
lead-public-01490,cust-0024,session-public-00380,Organic,organic,2026-09-07,browse,open,,
lead-public-01491,cust-0031,session-public-00391,DM,camp-private,2026-08-09,browse,open,,
lead-public-01492,cust-0038,session-public-00402,Paid Social,camp-move,2026-02-13,consider,open,,
lead-public-01493,cust-0045,session-public-00413,Instagram,camp-studio,2026-08-13,browse,lost,,
lead-public-01494,cust-0052,session-public-00424,Organic,organic,2026-07-28,browse,open,,
lead-public-01495,cust-0059,session-public-00435,DM,camp-private,2026-04-20,consider,open,,
lead-public-01496,cust-0066,session-public-00446,Paid Social,camp-move,2026-04-23,browse,open,,
lead-public-01497,cust-0073,session-public-00457,Instagram,camp-studio,2025-11-29,browse,lost,,
lead-public-01498,cust-0080,session-public-00468,Organic,organic,2026-03-27,consider,open,,
lead-public-01499,cust-0087,session-public-00479,DM,camp-private,2026-09-16,browse,open,,
