id,customer_id,channel,campaign_id,date,content_asset_id
session-public-05777,,Instagram,camp-studio,2026-02-08,asset-01
session-public-05778,,Paid Social,camp-move,2025-11-01,asset-02
session-public-05779,,DM,camp-private,2026-05-06,
session-public-05780,,Organic,organic,2026-02-07,asset-04
session-public-05781,,Instagram,camp-studio,2026-04-21,asset-01
session-public-05782,,Paid Social,camp-move,2026-06-13,asset-02
session-public-05783,,DM,camp-private,2025-11-14,asset-03
session-public-05784,,Organic,organic,2026-01-15,asset-04
session-public-05785,,Instagram,camp-studio,2026-03-08,asset-01
session-public-05786,,Paid Social,camp-move,2026-08-06,asset-02
session-public-05787,,DM,camp-private,2025-12-25,asset-03
session-public-05788,,Organic,organic,2026-04-11,
session-public-05789,,Instagram,camp-studio,2026-08-08,asset-01
session-public-05790,,Paid Social,camp-move,2026-04-02,asset-02
session-public-05791,,DM,camp-private,2026-02-04,asset-03
session-public-05792,,Organic,organic,2026-06-28,asset-04
session-public-05793,,Instagram,camp-studio,2026-04-26,asset-01
session-public-05794,,Paid Social,camp-move,2026-08-03,asset-02
session-public-05795,,DM,camp-private,2026-08-27,asset-03
session-public-05796,,Organic,organic,2026-06-24,asset-04
session-public-05797,,Instagram,camp-studio,2026-08-04,
session-public-05798,,Paid Social,camp-move,2026-01-27,asset-02
session-public-05799,,DM,camp-private,2026-09-14,asset-03
session-public-05800,,Organic,organic,2026-07-16,asset-04
session-public-05801,,Instagram,camp-studio,2026-04-12,asset-01
session-public-05802,,Paid Social,camp-move,2026-09-13,asset-02
session-public-05803,,DM,camp-private,2026-08-04,asset-03
session-public-05804,,Organic,organic,2026-06-30,asset-04
session-public-05805,,Instagram,camp-studio,2026-05-05,asset-01
session-public-05806,,Paid Social,camp-move,2026-02-28,
session-public-05807,,DM,camp-private,2026-06-08,asset-03
session-public-05808,,Organic,organic,2026-04-05,asset-04
session-public-05809,,Instagram,camp-studio,2026-07-09,asset-01
session-public-05810,,Paid Social,camp-move,2026-02-28,asset-02
session-public-05811,,DM,camp-private,2026-09-09,asset-03
session-public-05812,,Organic,organic,2025-11-07,asset-04
session-public-05813,,Instagram,camp-studio,2026-03-08,asset-01
session-public-05814,,Paid Social,camp-move,2026-03-15,asset-02
session-public-05815,,DM,camp-private,2026-07-20,
session-public-05816,,Organic,organic,2026-02-02,asset-04
session-public-05817,,Instagram,camp-studio,2026-03-01,asset-01
session-public-05818,,Paid Social,camp-move,2026-08-25,asset-02
session-public-05819,,DM,camp-private,2025-10-17,asset-03
session-public-05820,,Organic,organic,2025-11-17,asset-04
session-public-05821,,Instagram,camp-studio,2025-11-24,asset-01
session-public-05822,,Paid Social,camp-move,2026-08-02,asset-02
session-public-05823,,DM,camp-private,2025-11-30,asset-03
session-public-05824,,Organic,organic,2026-07-25,
session-public-05825,,Instagram,camp-studio,2026-09-04,asset-01
session-public-05826,,Paid Social,camp-move,2025-12-23,asset-02
session-public-05827,,DM,camp-private,2025-10-21,asset-03
session-public-05828,,Organic,organic,2026-09-08,asset-04
session-public-05829,,Instagram,camp-studio,2026-05-24,asset-01
session-public-05830,,Paid Social,camp-move,2026-03-25,asset-02
session-public-05831,,DM,camp-private,2026-01-26,asset-03
session-public-05832,,Organic,organic,2026-09-13,asset-04
session-public-05833,,Instagram,camp-studio,2026-04-05,
session-public-05834,,Paid Social,camp-move,2026-09-12,asset-02
session-public-05835,,DM,camp-private,2025-10-14,asset-03
session-public-05836,,Organic,organic,2026-03-20,asset-04
session-public-05837,,Instagram,camp-studio,2025-11-19,asset-01
session-public-05838,,Paid Social,camp-move,2025-10-28,asset-02
session-public-05839,,DM,camp-private,2026-05-22,asset-03
session-public-05840,,Organic,organic,2025-11-01,asset-04
session-public-05841,,Instagram,camp-studio,2026-04-26,asset-01
session-public-05842,,Paid Social,camp-move,2026-09-06,
session-public-05843,,DM,camp-private,2025-10-23,asset-03
session-public-05844,,Organic,organic,2026-01-16,asset-04
session-public-05845,,Instagram,camp-studio,2026-07-24,asset-01
session-public-05846,,Paid Social,camp-move,2026-06-24,asset-02
session-public-05847,,DM,camp-private,2026-07-03,asset-03
session-public-05848,,Organic,organic,2026-04-12,asset-04
session-public-05849,,Instagram,camp-studio,2026-01-06,asset-01
session-public-05850,,Paid Social,camp-move,2026-04-25,asset-02
session-public-05851,,DM,camp-private,2026-03-01,
session-public-05852,,Organic,organic,2026-01-27,asset-04
session-public-05853,,Instagram,camp-studio,2026-04-20,asset-01
session-public-05854,,Paid Social,camp-move,2026-09-20,asset-02
session-public-05855,,DM,camp-private,2026-08-19,asset-03
session-public-05856,,Organic,organic,2025-11-25,asset-04
session-public-05857,,Instagram,camp-studio,2025-11-12,asset-01
session-public-05858,,Paid Social,camp-move,2026-06-12,asset-02
session-public-05859,,DM,camp-private,2026-07-15,asset-03
session-public-05860,,Organic,organic,2026-02-02,
session-public-05861,,Instagram,camp-studio,2026-03-08,asset-01
session-public-05862,,Paid Social,camp-move,2026-03-31,asset-02
session-public-05863,,DM,camp-private,2026-07-25,asset-03
session-public-05864,,Organic,organic,2025-10-20,asset-04
session-public-05865,,Instagram,camp-studio,2026-04-04,asset-01
session-public-05866,,Paid Social,camp-move,2026-05-28,asset-02
session-public-05867,,DM,camp-private,2025-09-25,asset-03
session-public-05868,,Organic,organic,2025-10-17,asset-04
session-public-05869,,Instagram,camp-studio,2025-10-04,
session-public-05870,,Paid Social,camp-move,2026-07-23,asset-02
session-public-05871,,DM,camp-private,2026-08-23,asset-03
session-public-05872,,Organic,organic,2026-08-21,asset-04
session-public-05873,,Instagram,camp-studio,2026-07-12,asset-01
session-public-05874,,Paid Social,camp-move,2026-02-23,asset-02
session-public-05875,,DM,camp-private,2025-11-30,asset-03
session-public-05876,,Organic,organic,2026-02-21,asset-04
session-public-05877,,Instagram,camp-studio,2026-06-20,asset-01
session-public-05878,,Paid Social,camp-move,2026-07-16,
session-public-05879,,DM,camp-private,2026-01-28,asset-03
session-public-05880,,Organic,organic,2025-12-22,asset-04
session-public-05881,,Instagram,camp-studio,2025-10-16,asset-01
session-public-05882,,Paid Social,camp-move,2026-02-19,asset-02
session-public-05883,,DM,camp-private,2026-04-02,asset-03
session-public-05884,,Organic,organic,2026-04-02,asset-04
session-public-05885,,Instagram,camp-studio,2026-09-06,asset-01
session-public-05886,,Paid Social,camp-move,2026-02-09,asset-02
session-public-05887,,DM,camp-private,2026-07-04,
session-public-05888,,Organic,organic,2026-08-02,asset-04
session-public-05889,,Instagram,camp-studio,2026-05-02,asset-01
session-public-05890,,Paid Social,camp-move,2026-04-30,asset-02
session-public-05891,,DM,camp-private,2026-06-03,asset-03
session-public-05892,,Organic,organic,2026-04-20,asset-04
session-public-05893,,Instagram,camp-studio,2025-10-17,asset-01
session-public-05894,,Paid Social,camp-move,2026-03-08,asset-02
session-public-05895,,DM,camp-private,2026-05-03,asset-03
session-public-05896,,Organic,organic,2026-02-03,
session-public-05897,,Instagram,camp-studio,2025-12-13,asset-01
session-public-05898,,Paid Social,camp-move,2025-09-29,asset-02
session-public-05899,,DM,camp-private,2026-02-28,asset-03
session-public-05900,,Organic,organic,2026-03-02,asset-04
session-public-05901,,Instagram,camp-studio,2026-04-26,asset-01
session-public-05902,,Paid Social,camp-move,2026-03-27,asset-02
session-public-05903,,DM,camp-private,2026-05-30,asset-03
session-public-05904,,Organic,organic,2026-05-06,asset-04
session-public-05905,,Instagram,camp-studio,2026-03-15,
session-public-05906,,Paid Social,camp-move,2026-06-24,asset-02
session-public-05907,,DM,camp-private,2025-10-06,asset-03
session-public-05908,,Organic,organic,2026-07-11,asset-04
session-public-05909,,Instagram,camp-studio,2026-05-10,asset-01
session-public-05910,,Paid Social,camp-move,2026-02-26,asset-02
session-public-05911,,DM,camp-private,2026-03-04,asset-03
session-public-05912,,Organic,organic,2026-01-13,asset-04
session-public-05913,,Instagram,camp-studio,2025-12-29,asset-01
session-public-05914,,Paid Social,camp-move,2026-06-08,
session-public-05915,,DM,camp-private,2026-07-30,asset-03
session-public-05916,,Organic,organic,2025-10-06,asset-04
session-public-05917,,Instagram,camp-studio,2026-04-27,asset-01
session-public-05918,,Paid Social,camp-move,2025-11-27,asset-02
session-public-05919,,DM,camp-private,2026-01-24,asset-03
session-public-05920,,Organic,organic,2026-03-30,asset-04
session-public-05921,,Instagram,camp-studio,2026-02-01,asset-01
session-public-05922,,Paid Social,camp-move,2026-04-17,asset-02
session-public-05923,,DM,camp-private,2026-04-05,
session-public-05924,,Organic,organic,2025-11-27,asset-04
session-public-05925,,Instagram,camp-studio,2026-08-12,asset-01
session-public-05926,,Paid Social,camp-move,2025-12-25,asset-02
session-public-05927,,DM,camp-private,2026-04-24,asset-03
session-public-05928,,Organic,organic,2026-03-13,asset-04
session-public-05929,,Instagram,camp-studio,2026-09-15,asset-01
session-public-05930,,Paid Social,camp-move,2026-02-17,asset-02
session-public-05931,,DM,camp-private,2025-10-19,asset-03
session-public-05932,,Organic,organic,2025-11-16,
session-public-05933,,Instagram,camp-studio,2026-04-13,asset-01
session-public-05934,,Paid Social,camp-move,2026-08-11,asset-02
session-public-05935,,DM,camp-private,2026-03-12,asset-03
session-public-05936,,Organic,organic,2026-07-28,asset-04
session-public-05937,,Instagram,camp-studio,2026-07-30,asset-01
session-public-05938,,Paid Social,camp-move,2026-03-18,asset-02
session-public-05939,,DM,camp-private,2026-01-17,asset-03
session-public-05940,,Organic,organic,2025-10-19,asset-04
session-public-05941,,Instagram,camp-studio,2025-09-26,
session-public-05942,,Paid Social,camp-move,2026-09-12,asset-02
session-public-05943,,DM,camp-private,2026-09-02,asset-03
session-public-05944,,Organic,organic,2026-04-27,asset-04
session-public-05945,,Instagram,camp-studio,2025-12-13,asset-01
session-public-05946,,Paid Social,camp-move,2025-12-26,asset-02
session-public-05947,,DM,camp-private,2025-11-21,asset-03
session-public-05948,,Organic,organic,2025-12-20,asset-04
session-public-05949,,Instagram,camp-studio,2025-12-08,asset-01
session-public-05950,,Paid Social,camp-move,2026-02-19,
session-public-05951,,DM,camp-private,2025-12-23,asset-03
session-public-05952,,Organic,organic,2026-05-11,asset-04
session-public-05953,,Instagram,camp-studio,2026-04-29,asset-01
session-public-05954,,Paid Social,camp-move,2026-05-24,asset-02
session-public-05955,,DM,camp-private,2026-09-12,asset-03
session-public-05956,,Organic,organic,2026-08-24,asset-04
session-public-05957,,Instagram,camp-studio,2026-05-22,asset-01
session-public-05958,,Paid Social,camp-move,2026-02-28,asset-02
session-public-05959,,DM,camp-private,2026-04-15,
session-public-05960,,Organic,organic,2025-11-29,asset-04
session-public-05961,,Instagram,camp-studio,2026-03-02,asset-01
session-public-05962,,Paid Social,camp-move,2026-08-01,asset-02
session-public-05963,,DM,camp-private,2025-10-26,asset-03
session-public-05964,,Organic,organic,2026-04-09,asset-04
session-public-05965,,Instagram,camp-studio,2025-10-06,asset-01
session-public-05966,,Paid Social,camp-move,2025-11-14,asset-02
session-public-05967,,DM,camp-private,2025-11-01,asset-03
session-public-05968,,Organic,organic,2025-12-21,
session-public-05969,,Instagram,camp-studio,2026-02-12,asset-01
session-public-05970,,Paid Social,camp-move,2026-09-20,asset-02
session-public-05971,,DM,camp-private,2025-11-12,asset-03
session-public-05972,,Organic,organic,2025-11-08,asset-04
session-public-05973,,Instagram,camp-studio,2026-03-31,asset-01
session-public-05974,,Paid Social,camp-move,2026-06-06,asset-02
session-public-05975,,DM,camp-private,2026-01-28,asset-03
session-public-05976,,Organic,organic,2026-06-22,asset-04
session-public-05977,,Instagram,camp-studio,2026-06-13,
session-public-05978,,Paid Social,camp-move,2026-08-15,asset-02
session-public-05979,,DM,camp-private,2026-04-08,asset-03
session-public-05980,,Organic,organic,2025-10-22,asset-04
session-public-05981,,Instagram,camp-studio,2025-09-25,asset-01
session-public-05982,,Paid Social,camp-move,2026-06-23,asset-02
session-public-05983,,DM,camp-private,2025-09-29,asset-03
session-public-05984,,Organic,organic,2025-11-16,asset-04
session-public-05985,,Instagram,camp-studio,2026-05-22,asset-01
session-public-05986,,Paid Social,camp-move,2026-07-20,
session-public-05987,,DM,camp-private,2026-06-13,asset-03
session-public-05988,,Organic,organic,2026-04-12,asset-04
session-public-05989,,Instagram,camp-studio,2026-05-26,asset-01
session-public-05990,,Paid Social,camp-move,2026-09-21,asset-02
session-public-05991,,DM,camp-private,2026-06-02,asset-03
session-public-05992,,Organic,organic,2026-07-05,asset-04
session-public-05993,,Instagram,camp-studio,2025-11-26,asset-01
session-public-05994,,Paid Social,camp-move,2025-12-31,asset-02
session-public-05995,,DM,camp-private,2025-11-01,
session-public-05996,,Organic,organic,2025-12-19,asset-04
session-public-05997,,Instagram,camp-studio,2026-07-14,asset-01
session-public-05998,,Paid Social,camp-move,2026-07-23,asset-02
session-public-05999,,DM,camp-private,2026-03-24,asset-03
session-public-06000,,Organic,organic,2026-05-07,asset-04
session-public-06001,,Instagram,camp-studio,2025-09-28,asset-01
session-public-06002,,Paid Social,camp-move,2026-02-08,asset-02
session-public-06003,,DM,camp-private,2026-05-08,asset-03
session-public-06004,,Organic,organic,2025-11-30,
session-public-06005,,Instagram,camp-studio,2026-04-19,asset-01
session-public-06006,,Paid Social,camp-move,2026-02-03,asset-02
session-public-06007,,DM,camp-private,2025-12-15,asset-03
session-public-06008,,Organic,organic,2026-08-14,asset-04
session-public-06009,,Instagram,camp-studio,2026-04-27,asset-01
session-public-06010,,Paid Social,camp-move,2025-10-30,asset-02
session-public-06011,,DM,camp-private,2025-12-06,asset-03
session-public-06012,,Organic,organic,2025-11-17,asset-04
session-public-06013,,Instagram,camp-studio,2025-12-15,
session-public-06014,,Paid Social,camp-move,2025-10-19,asset-02
session-public-06015,,DM,camp-private,2026-01-04,asset-03
session-public-06016,,Organic,organic,2026-06-19,asset-04
session-public-06017,,Instagram,camp-studio,2026-01-28,asset-01
session-public-06018,,Paid Social,camp-move,2026-01-17,asset-02
session-public-06019,,DM,camp-private,2026-05-25,asset-03
session-public-06020,,Organic,organic,2026-03-16,asset-04
session-public-06021,,Instagram,camp-studio,2026-01-16,asset-01
session-public-06022,,Paid Social,camp-move,2026-04-30,
session-public-06023,,DM,camp-private,2026-03-18,asset-03
session-public-06024,,Organic,organic,2026-09-13,asset-04
session-public-06025,,Instagram,camp-studio,2026-07-20,asset-01
session-public-06026,,Paid Social,camp-move,2026-04-07,asset-02
session-public-06027,,DM,camp-private,2026-06-21,asset-03
session-public-06028,,Organic,organic,2025-10-16,asset-04
